Name,HSE,smiles
NCGC00253611-01,0,CC(C)[C@](C[C@@H](C)N(C)C)(C#N)c1ccccc1	
NCGC00013565-03,0,CC(C)C[C@@H](N)C(=O)O	
NCGC00164612-02,0,c1cc(n2n(C)c(C)c(C(C)C)c2=O)ccc1	
NCGC00167472-03,0,c1c(C(C)C)cc2c(c1)oc1c(c2=O)cc(C(=O)O)c(N)n1	
NCGC00159373-04,0,c1(c(ccc(c1)C)C(C)C)O	
NCGC00249924-01,0,c1(CC(C)C)ccc([C@@H](C)C(=O)OCc2ncccc2)cc1	
NCGC00160451-02,0,C(=O)(Cc1ccc(CC(C)C)cc1)O	
NCGC00160421-03,0,N12[C@@H](c3c(cc(c(c3)OC)OC)CC2)CC(=O)[C@H](C1)CC(C)C	
NCGC00164499-03,0,c12c(c(c(c(c1C)C)OC(=O)c1cnccc1)C)CC[C@](O2)(CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C	
NCGC00159423-03,0,C1(=C(C(=O)c2c(C1=O)cccc2)C)C/C=C(/CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)\C	
NCGC00261980-01,0,CC(C)CCC[C@H](C)NCCC(C)C	
NCGC00164526-02,0,C(=O)([C@H](c1ccccc1)NCCN(CC)CC)OCCC(C)C	
NCGC00168348-03,0,c1(=O)n(c(=O)c2c(n1C)ncn2CC(C)C)C	
NCGC00015358-18,0,[C@@](C(=O)N)(CCN(C(C)C)C(C)C)(c1ncccc1)c1ccccc1	
NCGC00018291-03,0,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2c1ccc(=O)[nH]2	
NCGC00091070-02,0,N(C(C)C)C(C)C	
NCGC00015007-14,0,c1(ccc(cc1)OC[C@@H](CNC(C)C)O)CC(=O)N	
NCGC00015798-11,0,CC(C)NC[C@@H](O)COc1c2ccccc2ccc1	
NCGC00016735-06,0,c1(c(=O)n(n(c1C)C)c1ccccc1)NC(C)C	
NCGC00024809-07,0,c1ccc2c(c1)cc(cc2)[C@H](CNC(C)C)O	
NCGC00015159-11,0,C1CC1COCCc1ccc(OC[C@H](O)CNC(C)C)cc1	
NCGC00015099-11,0,O(c1c(CC=C)cccc1)C[C@H](CNC(C)C)O	
NCGC00015786-16,0,c1ccc(OC[C@H](O)CNC(C)C)c2c1[nH]cc2	
NCGC00263657-01,0,C(=O)(/C=C(/C=C/C[C@@H](CCCC(OC)(C)C)C)\C)OC(C)C	
NCGC00164071-03,0,C(=O)(CCCCCCCCCCCCC)OC(C)C	
NCGC00164128-02,0,C(=O)(CCCCCCCCCCCCCCC)OC(C)C	
NCGC00241097-03,0,N1(CCN(CC1)c1ncnc2cc(c(cc12)OC)OCCCN1CCCCC1)C(=O)Nc1ccc(cc1)OC(C)C	
NCGC00025176-02,0,n1cc(C(=O)OCC)n([C@@H](C)c2ccccc2)c1	
NCGC00253768-01,0,CCCOC(=O)c1cncn1[C@H](C)c1ccccc1	
NCGC00261973-01,0,CCCC[C@H](CC)CNC(=O)C[C@H](C)OC(=O)CCC(=O)O	
NCGC00274084-01,0,CC[C@@H](C)[C@H](N)C(=O)O	
NCGC00274068-01,0,n1(c(=O)n([C@@H](CC)C)nc1)c1ccc(N2CCN(CC2)c2ccc(OC[C@@H]3O[C@](c4c(cc(cc4)Cl)Cl)(Cn4ncnc4)OC3)cc2)cc1	
NCGC00163754-04,0,N(c1c(cccc1C)C)(C(=O)COC)[C@@H](C(=O)OC)C	
NCGC00253664-01,0,C(=O)(/C=C(/C)\N)OC	
NCGC00249908-01,0,C[C@@H](Cc1ccccc1)NCCCCl	
NCGC00163298-02,0,c12c(n(c(=O)n(c1=O)CCCC[C@@H](C)O)C)ncn2C	
NCGC00164339-05,0,C([C@@H](C)O)N(C[C@@H](C)O)CCN(C[C@@H](C)O)C[C@@H](C)O	
NCGC00018121-07,0,n1(C)c(=O)n(C)c2c(c1=O)n(C[C@H](C)O)cn2	
NCGC00164375-03,0,C([C@H](C)O)Oc1ccccc1	
NCGC00017258-08,0,C12=C[C@H](CN([C@@H]1Cc1c3c2cccc3[nH]c1)C)C(=O)N[C@@H](CC)CO	
NCGC00024027-09,0,C12=C[C@@H](C(=O)N[C@H](CO)CC)CN([C@@H]2Cc2c3c1cccc3n(c2)C)C	
NCGC00165924-04,0,CC[C@]1(NC(=O)N(C)C1=O)c1ccccc1	
NCGC00253680-01,0,OC(=O)C1=C(C)CS[C@@H]2[C@H](N)C(=O)N12	
NCGC00015748-17,0,COC(=O)C1=C(C)NC(=C([C@H]1c1ccccc1N(=O)=O)C(=O)OC)C	
NCGC00160435-03,0,c1cc(c(cc1)OC(F)F)[C@@H]1C(=C(NC(=C1C(=O)OC)C)C)C(=O)OC	
NCGC00182054-03,0,c1cc(c(cc1)N(=O)=O)[C@@H]1C(=C(NC(=C1C(=O)OCC(=O)C)C)C)C(=O)OC	
NCGC00262928-01,0,C1(=C([C@@H](C(=C(N1)C)C(=O)OC)c1c(c(ccc1)Cl)Cl)C(=O)OCOC(=O)CCC)C	
NCGC00263658-01,0,N12C(=O)[C@H]([C@H]1SCC(=C2C(=O)O)C)NC(=O)[C@@H](C1=CCC=CC1)N	
NCGC00179556-03,0,[C@@H]1([C@@H]2N(C1=O)C(=C(CS2)C)C(=O)O)NC(=O)[C@@H](c1ccc(cc1)O)N	
NCGC00186014-02,0,c1(ccc2c(c1)onc2[C@@H]1CCN(CC1)CCc1c(nc2n(c1=O)CCC[C@H]2O)C)F	
NCGC00164615-02,0,o1c(c(oc1=O)CN1CCN(CC1)c1c(cc2c(c1)n1c(c(c2=O)C(=O)O)S[C@@H]1C)F)C	
NCGC00159430-04,0,C1(=O)[C@](C)(C2=CCCCC2)C(=O)N=C(O)N1C	
NCGC00178703-05,0,N1(C(CCCC1(C)C)(C)C)C.[C@H]([C@@H](C(=O)O)O)(C(=O)O)O	
NCGC00024915-04,0,CC1(C)CO[C@H](CN1)CC(=O)O	
NCGC00262943-01,0,C[C@@H](OC(=O)[C@@]1(C)CC[C@@H](C(=O)O)C1(C)C)c1ccc(C)cc1.OCCNCCO	
NCGC00025283-02,0,c1([C@@]2(OC(=CC2=O)C(=O)O)C)ccccc1	
NCGC00095252-05,0,[C@@H]1(CC=C(CC1)C)[C@](O)(CCC=C(C)C)C	
NCGC00253767-01,0,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O	
NCGC00023945-12,0,n1(c(=O)[nH]c(=O)c(c1)C)[C@@H]1O[C@@H]([C@H](C1)N=N#N)CO	
NCGC00166256-02,0,n1(c(=O)[nH]c(=O)c(c1)C)[C@@H]1O[C@@H]([C@H](C1)F)CO	
NCGC00023212-14,0,n1(c(=O)[nH]c(=O)c(c1)C)[C@@H]1O[C@@H](C=C1)CO	
NCGC00015705-07,0,[C@@]12(C[C@@]3(C[C@](C1)(C[C@H](C2)C3)C)C)N	
NCGC00253636-01,0,Cc1c(N)cccc1C(F)(F)F	
NCGC00249884-01,0,c1c(N)ccc(S(=O)(=O)N(c2onc(C)c2C)C(=O)C)c1	
NCGC00095116-05,0,c1(C)cc(C)cc(OC[C@H]2OC(=O)NC2)c1	
NCGC00091635-09,0,S=P(Oc1cc(c(cc1)SC)C)(OC)OC	
NCGC00091073-07,0,S=P(Oc1nc(nc(c1)C)C(C)C)(OCC)OCC	
NCGC00024714-11,0,n1ccccc1/C(=C/CN1CCCC1)/c1ccc(cc1)C	
NCGC00253637-01,0,Cc1ccc(cc1)c1ccccc1C#N	
NCGC00015999-19,0,O=S(=O)(c1ccc(cc1)C)NC(=O)NCCCC	
NCGC00095107-09,0,C1CC[C@H]2[C@@H]1CN(NC(=O)NS(=O)(=O)c1ccc(C)cc1)C2	
NCGC00016009-19,0,O=S(=O)(c1ccc(cc1)C)NC(=O)NN1CCCCCC1	
NCGC00091519-09,0,Oc1ccc(C)cc1	
NCGC00091219-08,0,CCN(CC)C(=O)c1cccc(C)c1	
NCGC00068236-07,0,COc1c(N2CCN[C@@H](C)C2)c(cc2c1n(cc(C(=O)O)c2=O)C1CC1)F	
NCGC00015462-14,0,C1CCCC(C1)NC(=O)NS(=O)(=O)c1ccc(cc1)CCNC(=O)c1ncc(nc1)C	
NCGC00095158-04,0,C[C@H](O)Cn1c(ncc1N(=O)=O)C	
NCGC00016446-11,0,n1(c(cnc1C)N(=O)=O)CCO	
NCGC00159367-04,0,[C@@H]1(C)O[C@H](C)O[C@H](C)O1	
NCGC00016643-09,0,c1(=O)cc(C)c2c(o1)c(C)c1c(c2)cc(C)o1	
NCGC00253731-01,0,Cc1c(Br)ccs1	
NCGC00090730-03,0,[C@@]12(C(=O)C[C@H](C1(C)C)CC2)C	
NCGC00249895-01,0,CC(=O)/C=C/C=C\1/[C@@H]2CC[C@@H](C2)C1(C)C	
NCGC00091666-04,0,C1[C@@]2(OC(C)(C)[C@@H](CC2)C1)C	
NCGC00263655-01,0,C(=C\1/[C@@H]2Cc3[nH]c(=O)ccc3[C@]1(CC(=C2)C)N)/C	
NCGC00015806-06,0,n1(c2ccccc2)c(=O)ccc(c1)C	
NCGC00164492-02,0,Cc1nc(nc(c1)NS(=O)(=O)c1ccc(N)cc1)C	
NCGC00186654-01,0,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1	
NCGC00183871-04,0,c1(ccc(cc1)NC(=O)C)S(=O)(=O)Nc1cc(C)on1	
NCGC00094572-12,0,N(=C\N(/C=N/c1c(cc(cc1)C)C)C)/c1c(cc(cc1)C)C	
NCGC00160418-02,0,Cc1c(c(ccc1)C)NC(=O)CN1CCCCCC1	
NCGC00016098-11,0,C1(=NCCCS1)Nc1c(cccc1C)C	
NCGC00178575-05,0,O[C@@H]([C@@H](O)C(=O)O)C(=O)O.C1(=NCCCN1C)/C=C/c1c(ccs1)C	
NCGC00167540-03,0,[nH]1cc(c2c1cccc2)C	
NCGC00015426-09,0,o1cccc1Cn1c(=O)n(c(=O)c2c1nc([nH]2)C)C	
NCGC00016407-08,0,N(S(=O)(=O)c1ccc(N)cc1)c1nnc(C)s1	
NCGC00016925-11,0,O=[S@@](c1nc2c(ccc(c2)OC)[nH]1)Cc1c(c(c(cn1)C)OC)C	
NCGC00167521-02,0,COc1ccc2[nH]c(nc2n1)[S@@](=O)Cc1c(C)c(c(C)cn1)OC	
NCGC00262946-01,0,COc1ccc2[nH]c(nc2c1)SCc1ncc(C)c(c1C)OC	
NCGC00263512-01,0,C1N(C[C@H]2[C@H](C1)Nc1c2cc(cc1)C)C	
NCGC00167454-02,0,C1CN2[C@](C1)(CCC2)CC(=O)Nc1c(C)cccc1C	
NCGC00253585-01,0,C[C@@H]1CCCCN1CCCOC(=O)c1ccc(OC2CCCCC2)cc1	
NCGC00166079-02,0,N(=N\c1c(cc(/N=N/c2c(C)cccc2)cc1)C)/c1c2c(ccc1O)cccc2	
NCGC00249911-01,0,CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1	
NCGC00174046-02,0,CCC(=O)O.C(=O)(Nc1cc(C2=NCCN2)ccc1)Nc1cc(C2=NCCN2)ccc1.CCC(=O)O	
NCGC00253579-01,0,CCC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CCC2=C1)OC(=O)CC	
NCGC00249918-01,0,CCC(=O)O[C@@H]1C[C@H]2[C@@H]3CCc4c(ccc(c4)OC(=O)CC)[C@H]3CC[C@]2(C)[C@H]1OC(=O)CC	
NCGC00021124-05,0,CC[C@@H](C(=O)OCCN(CC)CC)c1ccccc1	
NCGC00160645-02,0,C(CC(=O)O)(CC(=O)O)(C(=O)O)O.CC[C@@H](C(=O)OCCOCCN(CC)CC)c1ccccc1	
NCGC00249909-01,0,CC[C@@H](C(=O)OCCN1CCO[C@H]([C@@H]1C)c1ccccc1)c1ccccc1	
NCGC00016315-06,0,C1(C(=O)NC=CC1=O)(CC)CC	
NCGC00015410-08,0,c1ccc2c(c1)C[C@](O2)(C1=NCCN1)CC	
NCGC00015110-09,0,N1C(=O)CC[C@](c2ccc(N)cc2)(CC)C1=O	
NCGC00159407-04,0,C1(=O)CC[C@@](c2ccccc2)(CC)C(=O)N1	
NCGC00016497-09,0,NC(=S)c1cc(ncc1)CC	
NCGC00261983-01,0,CCc1ccc(cc1)C1CCNCC1	
NCGC00253629-01,0,CCc1cccc2c1[nH]cc2CCO	
NCGC00162288-07,0,C(=O)(O)C(CCC)CCC	
NCGC00091575-03,0,OC[C@@H]([C@@H](O)CCC)CC	
NCGC00095164-04,0,CCCc1cc(ccn1)C(=S)N	
NCGC00090874-06,0,CCCc1cc2c(cc1COCCOCCOCCCC)OCO2	
NCGC00181040-02,0,N1[C@H](CCC)CCCC1	
NCGC00253735-01,0,CCCc1ncc(s1)C(=O)O	
NCGC00263574-01,0,[C@]12([C@@]3([C@H]([C@H]4[C@@]([C@H]([C@@H](C4)C)C(=O)COC(=O)CCCC)(C[C@@H]3O)C)C[C@@H](C1=CC(=O)C=C2)F)F)C	
NCGC00091313-03,0,NC(=O)CCCCC	
NCGC00159369-04,0,C(CCCCCCCCCCCCCCCCC)O	
NCGC00159368-05,0,C(CCCCCCCCCCCCCO)CC	
NCGC00160363-03,0,C1C[C@H](N(C1)CCCC)C(=O)Nc1c(cc(cc1C)C)C	
NCGC00015893-06,0,c12c(c(ccc1)CCN(CCC)CCC)CC(=O)N2	
NCGC00167441-02,0,c12c(C[C@H](CC2)NCCC)sc(n1)N	
NCGC00024894-08,0,O(CCC)c1ccccc1c1nc2c(c(=O)[nH]1)nn[nH]2	
NCGC00094571-08,0,N(C(=O)/C=C/C)(c1c(C)cccc1)CC	
NCGC00274274-01,0,c1(OC)c(OC)cc2c(c1)[C@@H]1N(CC2)C[C@@H](C(=O)N(CC)CC)[C@@H](OC(=O)C)C1	
NCGC00179663-03,0,C12=C[C@@H](NC(=O)N(CC)CC)CN([C@H]1Cc1c3c2cccc3[nH]c1)C	
NCGC00016715-04,0,CCN(CC)c1cc(nc2ncnn12)C	
NCGC00253744-01,0,CCN(CC)CCN	
NCGC00015368-11,0,C1(C(=O)OCCN(CC)CC)(C2CCCCC2)CCCCC1	
NCGC00024595-08,0,c1ccccc1C1(C(=O)OCCOCCN(CC)CC)CCCC1	
NCGC00160484-02,0,c1(C(=O)CCc2ccccc2)c(OCCN(CC)CC)cccc1	
NCGC00018143-05,0,CCN1CCN(CC1)c1cc2c(cc1F)c(=O)c(cn2C1CC1)C(=O)O	
NCGC00025303-06,0,CCN1CCC[C@H]1CNC(=O)c1c(O)c(cc(c1OC)Cl)Cl	
NCGC00024870-06,0,c1(c(c(ccc1OC)Br)OC)C(=O)NC[C@H]1N(CCC1)CC	
NCGC00015966-10,0,CCN1CCC[C@H]1CNC(=O)c1cc(ccc1OC)S(=O)(=O)N	
NCGC00092310-06,0,c1(S(=O)(=O)CC)cc(C(=O)NC[C@H]2N(CCC2)CC)c(cc1N)OC	
NCGC00253750-01,0,CCN1CCC[C@H]1CNC(=O)C(O)(c1ccccc1)c1ccccc1	
NCGC00015570-07,0,c12c(cccc1)O[C@@H](CO2)Cc1n(ccn1)CC	
NCGC00344544-01,0,[C@@H]12c3c4c(C[C@H]1N(C[C@@H](C2)C(=O)N(C(=O)NCC)CCCN(C)C)CC=C)c[nH]c4ccc3	
NCGC00249932-01,0,n1n(C)c(=O)c(OCC)c(N2CCOCC2)c1	
NCGC00253618-01,0,CCOc1nc(=O)c(c[nH]1)F	
NCGC00160624-04,0,c1(c(cc(NC(=O)C)cc1)OCC)C(=O)OC	
NCGC00167448-02,0,CCOc1cc(c(cc1OCC)C(=O)CCC(=O)O)OCC	
NCGC00159450-04,0,CCOc1ccc(cc1)C(=O)OCCN(CC)CC	
NCGC00166139-03,0,O=C(Nc1ccc(cc1)OCC)C[C@H](C)O	
NCGC00016281-11,0,CC(=O)Nc1ccc(cc1)OCC	
NCGC00166158-02,0,c1cccc(c1)/C(=N/OP(=S)(OCC)OCC)/C#N	
NCGC00024994-06,0,C(#C)CN([C@@H](Cc1ccccc1)C)C.Cl	
NCGC00016613-10,0,N(CC1=NCCN1)(Cc1ccccc1)c1ccccc1.Cl	
NCGC00263473-01,0,C[C@H]1CCC[C@@H](C)N1.Cl	
NCGC00263894-02,0,Cl.C(=O)(C[C@@H](C[N+](C)(C)C)O)[O-]	
NCGC00247735-02,0,n1ccnc2c1cc1c([C@@H]3CNC[C@H]1C3)c2.Cl	
NCGC00159533-02,0,O1CCOc2c1cccc2N1CCNCC1.Cl	
NCGC00016506-07,0,Cl.C1CN=C(Cc2cc3ccccc3cc2)N1	
NCGC00016271-05,0,c1ccccc1CC1=NCCN1.Cl	
NCGC00016018-10,0,C1(=NCCN1)[C@H]1c2c(CCC1)cccc2.Cl	
NCGC00015678-10,0,c1(cc(c(cc1OCCN(C)C)C)OC(=O)C)C(C)C.Cl	
NCGC00167499-02,0,N1(Cc2cc(OCCCNC(=O)COC(=O)C)ccc2)CCCCC1.Cl	
NCGC00016801-05,0,c12c(c(OC[C@H](CNC(C)(C)C)O)ccc2)CCCC1=O.Cl	
NCGC00179541-03,0,N1c2c(CCC1=O)c(OC[C@H](CNC(C)(C)C)O)ccc2.Cl	
NCGC00178043-05,0,Cl.C[C@H](N)CCCC(C)(C)O	
NCGC00178638-02,0,c12c(ncn2COCCOC(=O)[C@@H](N)C(C)C)c(=O)[nH]c(n1)N.Cl	
NCGC00262941-01,0,CC(C)C[C@@H]1[C@@H](OC(=O)N1CCCN1CCCCCC1)c1ccccc1.Cl	
NCGC00185766-04,0,C(=O)(CCc1ccc(OC[C@H](CNC(C)C)O)cc1)OC.Cl	
NCGC00018215-06,0,c1(c(OC[C@H](CNC(C)C)O)ccc(NC(=O)CCC)c1)C(=O)C.Cl	
NCGC00179342-03,0,c1(c(cccc1)OCC=C)OC[C@H](CNC(C)C)O.Cl	
NCGC00073457-04,0,c1(n(cnc1)[C@@H](c1ccccc1)C)C(=O)OC.Cl	
NCGC00178060-03,0,Cl.C[C@@H](CN1CCCCC1)C(=O)c1ccc(C)cc1	
NCGC00167973-02,0,Cl.C(=O)([C@@H](CN1CCCCC1)C)c1ccc(cc1)CC	
NCGC00179382-03,0,Cl.C(=O)(O[C@@H](CNC1CCCCC1)C)c1ccccc1	
NCGC00159491-04,0,C[C@@H](N)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2.Cl	
NCGC00015659-14,0,Cl.c1(OC[C@H](N)C)c(cccc1C)C	
NCGC00167492-03,0,c1cc(cc(c1)N(=O)=O)[C@H]1C(=C(NC(=C1C(=O)OC(C)(C)CN(C)CCC(c1ccccc1)c1ccccc1)C)C)C(=O)OC.Cl	
NCGC00162359-04,0,Cl.Cc1ccc(cc1)S(=O)(=O)N[C@@H](CCCCN)C(=O)CCl	
NCGC00015646-05,0,Cl.Cc1c[nH]nc1	
NCGC00178579-04,0,C(=O)(Nc1c(cccc1C)C)[C@H]1N(CCCC)CCCC1.Cl	
NCGC00164535-02,0,Cl.C1CN[C@H](C)[C@@H](c2ccccc2)O1	
NCGC00164626-02,0,C(=CCCN1C[C@@H](CCC1)C(=O)O)(c1c(ccs1)C)c1c(ccs1)C.Cl	
NCGC00262927-01,0,n12c(nnc1CCCC2)CCN1CCN(c2c(C)cccc2)CC1.Cl	
NCGC00167528-02,0,Cl.c12c(cccc1)n(c1c2C(=O)N(CC1)Cc1[nH]cnc1C)C	
NCGC00163128-08,0,[C@H]1(Cc2ccc(cc2)OCCc2ccc(cn2)CC)C(=O)NC(=O)S1.Cl	
NCGC00016529-07,0,CCCCOc1ccc(OCCCN2CCOCC2)cc1.Cl	
NCGC00016954-10,0,[C@H]12[C@@H](Cc3c(C1)n[nH]c3)N(CCC2)CCC.Cl	
NCGC00164597-02,0,Cl.c1(NC(=O)[C@H]2N(CCCC2)CCC)c(cccc1C)C	
NCGC00344562-01,0,C(=O)(Nc1cc(c(OC[C@H](CNC(C)(C)C)O)cc1)C(=O)C)N(CC)CC.Cl	
NCGC00178860-06,0,N1(c2c(Sc3c1cccc3)cccc2)C[C@H](N(CC)CC)C.Cl	
NCGC00016626-04,0,Cl.C(=O)(NCCN(CC)CC)COc1ccc(cc1)OC	
NCGC00016221-06,0,Cl.c1cccc(C(C(=O)OCCN(CC)CC)c2ccccc2)c1	
NCGC00178252-05,1,Cl.C(=O)([C@H](c1ccccc1)C1CCCCC1)OCCN(CC)CC	
NCGC00016991-05,0,C(=O)(c1cc(c(cc1)OCCC)N)OCCN(CC)CC.Cl	
NCGC00182061-03,0,c12c(c(=O)n(c(=O)n1C)C)n(c(n2)Cc1ccccc1)CCN(CCO)CC.Cl	
NCGC00161393-04,0,Cl.C1C[C@H](N(C1)CC)CNC(=O)c1c(c(cc(c1O)CC)Cl)OC	
NCGC00262964-01,0,CCOc1c(OC[C@@H]2CNCCO2)cccc1.Cl	
NCGC00166222-04,0,C(CNCc1ccccc1)NCc1ccccc1.Cl.Cl	
NCGC00178864-03,0,N([C@H](CO)CC)CCN[C@H](CO)CC.Cl.Cl	
NCGC00016795-11,0,Cl.Cl.n1nc(cc(c1NCCN1CCOCC1)C)c1ccccc1	
NCGC00015131-05,0,c12c(CCN(CC1)CC)nc(o2)N.Cl.Cl	
NCGC00016421-07,0,CN1CCN(CC1)C(c1ccccc1)c1ccccc1.Cl.Cl	
NCGC00016697-04,0,COc1c(OC)c(c(CN2CCNCC2)cc1)OC.Cl.Cl	
NCGC00165864-04,0,Cl.Cl.C1(N2CCCCC2)(C(=O)N)CCN(CC1)CCCC(=O)c1ccc(cc1)F	
NCGC00167781-06,0,Cl.Cl.C(=O)(COCCN1CCN(CC1)[C@H](c1ccc(cc1)Cl)c1ccccc1)N	
NCGC00263580-01,0,Cc1c(Sc2ccncc2)c2c(cc1)nc(N)[nH]c2=O.Cl.Cl	
NCGC00163705-03,0,c12c(cccc1NCCN)cccc2.Cl.Cl	
NCGC00025286-04,0,Cl.Cl.CN(C)C/C=C(/c1ccc(Br)cc1)\c1cnccc1	
NCGC00167445-02,0,c1(ccccc1)C(=O)[C@H](C)CN1CCN(CC1)C[C@@H](c1ccccc1)OCC.Cl.Cl	
NCGC00263567-01,0,N1([C@H](c2ccc(cc2)Cl)c2ccccc2)CCN(CC1)CCOCC(=O)O.Cl.Cl	
NCGC00013273-03,0,c1(c(c(ncc1CO)C)O)CN.Cl.Cl	
NCGC00162068-06,0,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc23)CC1	
NCGC00025098-02,0,Clc1cc(c(cc1)/C(=C/n1cncn1)/Cl)Cl.Cl	
NCGC00025295-02,0,N12C[C@@H]([C@@H](CC1)CC2)NC(=O)c1c(cc(c(c1)Cl)N)OC.Cl	
NCGC00181034-03,0,Clc1cccc(c1)[C@@H](n1ccnc1)c1ccc2nc[nH]c2c1.Cl	
NCGC00015669-07,0,O(c1ccc(Cl)cc1Cl)CCCN(CC#C)C.Cl	
NCGC00159437-03,0,Cl.[C@]([C@@H](CN(C)C)C)(Cc1ccc(Cl)cc1)(O)C	
NCGC00015227-08,0,[C@H](CCN(C)C)(c1ccc(cc1)Cl)c1ncccc1.Cl	
NCGC00166397-04,0,Cl.c1ccc2c(c1)CCc1c(N2CCCN(C)CC(=O)c2ccc(Cl)cc2)cccc1	
NCGC00262916-01,0,ClCCCN1CCN(CC1)c1cc(ccc1)Cl.Cl	
NCGC00015469-09,0,NC(=N)NC(=O)Cc1c(Cl)cccc1Cl.Cl	
NCGC00167737-02,0,c1c(ccc(n1)C(=O)NCCN)Cl.Cl	
NCGC00015931-07,0,NC1CCN(CC1)c1nc(ccc1)Cl.Cl	
NCGC00092357-03,0,Cl.CC(C)C[C@@H](N(C)C)C1(CCC1)c1ccc(Cl)cc1	
NCGC00179641-03,0,C(=O)(O[C@@](CN(C)C)(CC)C)c1ccccc1.Cl	
NCGC00024623-04,0,CN(C)CC/C=C/1\c2c(COc3c1cccc3)cccc2.Cl	
NCGC00162052-05,0,Cl.[C@H]12[C@H](O[C@@H]([C@@H]1OCCCN(C)C)[C@H](O)CO)OC(O2)(C)C	
NCGC00015704-09,0,N(c1ccccn1)(Cc1cccs1)CCN(C)C.Cl	
NCGC00160395-04,0,n1(c(=O)c2c(n(c3c1cccc3)C)cccc2)CCN(C)C.Cl	
NCGC00164558-02,0,C(c1ccccc1)(c1ccccc1)(C(=O)OCCN(C)C)OCC#C.Cl	
NCGC00016049-07,0,Cl.c1(ccc(cc1)NCCCC)C(=O)OCCN(C)C	
NCGC00016618-04,0,c1(nc(cc2c1cccc2)CCCC)OCCN(C)C.Cl	
NCGC00015841-11,0,c1cccc(CN(C)CC#C)c1.Cl	
NCGC00164637-02,0,c1c(ccc(c1)N(=O)=O)CCCN(CCNc1n(c(=O)n(c(=O)c1)C)C)CCO.Cl	
NCGC00094906-06,0,c12[C@@H](OCCN(Cc1cccc2)C)c1ccccc1.Cl	
NCGC00181786-02,0,c12c(C3CCN(CC3)C)c[nH]c1ccc(c2)CCS(=O)(=O)NC.Cl	
NCGC00179295-03,0,[C@@]1(c2cc(O)ccc2)(CN(C)CCCC1)CC.Cl	
NCGC00074024-03,0,CN1CCN(CC1)c1c(F)cc2c(=O)c(cn3CCSc1c23)C(=O)O.Cl	
NCGC00181103-02,0,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1.Cl	
NCGC00018210-05,0,Cl.C1(=NCCCN1C)COC(=O)[C@@](c1ccccc1)(C1CCCCC1)O	
NCGC00015917-06,0,c12c(cc3c(c1)ccn3C)CCN2C(=O)Nc1cnccc1.Cl	
NCGC00166047-03,0,Cl.CNCc1ccccc1	
NCGC00016509-06,0,COc1cc(cc(c1OC)OC)C(=O)NCc1ccc(OCCN(C)C)cc1.Cl	
NCGC00015686-11,0,c1([C@](C#N)(C(C)C)CCCN(CCc2cc(c(cc2)OC)OC)C)cc(c(c(c1)OC)OC)OC.Cl	
NCGC00167529-02,0,COc1ccc(cc1OC)C(=O)NCc1ccc(OCCN(C)C)cc1.Cl	
NCGC00018277-06,0,CCN(CCCCOC(=O)c1cc(c(OC)cc1)OC)[C@H](C)Cc1ccc(OC)cc1.Cl	
NCGC00178145-03,0,COc1ccc(cc1)CN(c1ncccn1)CCN(C)C.Cl	
NCGC00092334-02,0,Cl.c12c(cc(c(c1)OC)OC)CC(=O)N(CC2)CCCN(CCc1cc(c(cc1)OC)OC)C	
NCGC00015906-04,0,c1cc(c(cc1)OC)N1CCNCC1.Cl	
NCGC00016831-06,0,c1(OC)cc(OC)cc(OC)c1C(=O)CCCN1CCCC1.Cl	
NCGC00016066-14,0,Cl.c1(=O)n(c(cc(=O)n1C)NCCCN1CCN(c2c(OC)cccc2)CC1)C	
NCGC00247710-02,0,C(c1cc(C[C@@H](NCC)C)ccc1)(F)(F)F.Cl	
NCGC00015983-04,0,Cl.OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1cccc(c1)C(F)(F)F	
NCGC00015316-05,0,[C@@](C(=O)O)(C(F)F)(N)CCCN.Cl	
NCGC00179240-04,0,[C@@H]1(CC[C@](CC1)(C#N)c1ccc(cc1)F)N1C[C@H]([C@@](CC1)(C(=O)O)c1ccccc1)C.Cl	
NCGC00015081-04,0,CCNC(=O)N1CCN(CC1)CCCC(c1ccc(cc1)F)c1ccc(cc1)F.Cl	
NCGC00188690-02,0,C(=O)(Oc1sc2c(CN(CC2)[C@@H](C(=O)C2CC2)c2ccccc2F)c1)C.Cl	
NCGC00162385-04,0,Cl.Cc1c(cc(C#N)c(=O)[nH]1)c1cn2ccnc2cc1	
NCGC00016598-02,0,[C@H]1(C[C@H]1N)c1ccccc1.Cl	
