Name,ER-LBD,smiles
NCGC00163450-02,0,ONC(=O)C[C@H](C(=O)N[C@H](C(=O)NC)Cc1c[nH]c2c1cccc2)CC(C)C	
NCGC00258734-01,1,C(C)(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1	
NCGC00259714-01,0,c12c(C3(OC1=O)c1c(Oc4c3cc(c(c4Br)O)Br)c(c(c(c1)Br)O)Br)c(c(c(c2Cl)Cl)Cl)Cl	
NCGC00142484-03,0,n1(c(=O)[nH]c(=O)c(c1)C)[C@@H]1O[C@@H]([C@H](C1)O)CO	
NCGC00255098-01,0,c1(O)c(c(c(c(c1)C)Cl)C)Cl	
NCGC00095189-01,0,Cl.CC[C@@]1(O)C(=O)OCc2c1cc1n(Cc3c1nc1ccc(c(CN(C)C)c1c3)O)c2=O	
NCGC00247679-01,0,C(C[C@H](N(C)C)C)([C@H](O)CC)(c1ccccc1)c1ccccc1.Cl	
NCGC00259646-01,1,c1(=O)c2c(cc(cc2O)O)occ1c1ccc(cc1)OC	
NCGC00257906-01,0,N(=O)(=O)c1cc(ccc1F)N(=O)=O	
NCGC00257767-01,0,C(=O)(c1c(cccc1)C(=O)c1c(cc(cc1)N(CCCC)CCCC)O)O	
NCGC00167563-01,0,o1c(c(c(n1)c1ccc(cc1)OC)c1ccc(cc1)OC)CC(=O)O	
NCGC00037064-02,1,c12c(cc(cc1O)O)CCCCC[C@H](CCC[C@@H](OC2=O)C)O	
NCGC00167971-01,0,[Br-].C1[C@@H](C[C@H]2[C@@H]3O[C@@H]3[C@@H]1[N+]2(C)C)OC(=O)C(O)(c1cccs1)c1sccc1	
NCGC00096009-01,0,N12C(=O)C[C@H]1O/C(=C\CO)/[C@@H]2C(=O)[O-].[Li+]	
NCGC00257248-01,0,[Na+].[N-](C(=O)c1ccc(cc1Cl)F)S(=O)(=O)/C=C/c1ccccc1	
NCGC00255898-01,0,[Hg](c1ccccc1)c1ccccc1	
NCGC00016505-01,0,c1(c(cc(cc1)N)OCCC)C(=O)OCCN(CC)CC.Cl	
NCGC00093950-01,0,[nH]1c(C[C@@H](C(=O)O)N)cnc1.Cl	
NCGC00183272-01,0,c1(nc(c2c(n1)cc(c(c2)OC)OC)N)N1CCN(C(=O)CCC)CCC1.Cl	
NCGC00160557-01,0,Clc1ccc(cc1)C1C(=O)c2ccccc2C1=O	
NCGC00254014-01,0,c12c(c(c(c(n1)NC(=O)c1ccc(cc1)OC)C#N)NCc1ccccc1)cccc2	
NCGC00255181-01,0,c1(c(n(c(c1c1ccccc1)c1ccc(cc1)F)CC[C@H](C[C@H](CC(=O)O)O)O)C(C)C)C(=O)Nc1ccccc1	
NCGC00254552-01,0,[C@H]1(C([C@H]1C=C(C)C)(C)C)C(=O)O[C@H]1C(=C(C(=O)C1)CC#C)C	
NCGC00163953-03,0,C1([C@@H]([C@H]1C(=O)O[C@H]1C(=C(C(=O)C1)CC=C)C)C=C(C)C)(C)C	
NCGC00254998-01,0,C(=O)(CCCCCCC/C=C\C[C@@H](CCCCCC)O)O	
NCGC00258458-01,0,CCCCCCCCOc1ccc(cc1)C(=O)O	
NCGC00254282-01,1,N1(C(=O)c2c(C1=O)ccc(c2)O)c1c(cccc1C(C)C)C(C)C	
NCGC00255173-01,0,P(=O)(OCC)(O/C(=C/Cl)/c1c(cc(cc1)Cl)Cl)OCC	
NCGC00259621-01,0,[C@@]12([C@@H]3[C@H]([C@](C1(Cl)Cl)(C(=C2Cl)Cl)Cl)[C@@H]1C[C@H]3C=C1)Cl	
NCGC00257555-01,0,CNc1ccc(cc1)N(=O)=O	
NCGC00260033-01,0,C1(=O)O[C@H]([C@H](C)[C@@H]([C@H](/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@H](C[C@@H]2O[C@](C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](C1)O)O)O)O)O)(C[C@@H]([C@H]2C(=O)O)O)O)O[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)C)O)N)O)C)O)C	
NCGC00255831-01,0,c1(Oc2ccc(cc2)O[C@@H](C(=O)O)C)c(cc(cn1)C(F)(F)F)Cl	
NCGC00259995-01,0,[C@H]1([C@H]([C@@H]2O[C@H]1CC2)C(=O)O)C(=O)O	
NCGC00255380-01,1,c1(c(ccc(c1)C[C@@H]([C@H](Cc1cc(c(cc1)O)O)C)C)O)O	
NCGC00255930-01,1,c1(c(c(N(=O)=O)cc2c1C(C)(C)CC2(C)C)C)N(=O)=O	
NCGC00259827-01,0,CC(=C/C=C/C(=C/C)/C)C	
NCGC00257621-01,0,CC(=C)C=C	
NCGC00257529-01,0,N#CCC#N	
NCGC00258260-01,0,Oc1cccc(N)c1	
NCGC00258973-01,0,C(=O)(/C=C\C(=O)OC[C@H](CCCC)CC)OC[C@H](CCCC)CC	
NCGC00255876-01,0,P(=O)(OCCCCCCCCCCCCC)(O)O	
NCGC00260414-01,0,[Cu+2].[Cl-].[Cl-]	
NCGC00258983-01,0,C1([C@H]([C@H]1C(=O)O[C@H](C#N)c1cc(Oc2ccccc2)ccc1)C=C(Br)Br)(C)C	
NCGC00258905-01,0,C(=O)(C1C(=O)c2ccccc2C1=O)C(C)(C)C	
NCGC00254523-01,0,[C@@]12(C([C@](C(=C1Cl)Cl)([C@@H]1[C@H]2[C@H](C=C1)Cl)Cl)(Cl)Cl)Cl	
NCGC00257235-01,0,[C@@H]12[C@@]3([C@H](c4c(N(C[C@@H]1N2C(=O)C)O3)cc(cc4OC)C=O)COC(=O)N)OC(=O)C	
NCGC00259523-01,0,OCCN1CCNCC1	
NCGC00259044-01,0,[NH4+].c1(N(N=O)[O-])ccccc1	
NCGC00260209-01,0,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F	
NCGC00259485-01,1,O=C(c1ccccc1)c1ccc(O)c(O)c1O	
NCGC00258276-01,0,C[C@@H]1CCc2c(C1)occ2C	
NCGC00258244-01,0,ClC(=O)CCCC	
NCGC00095055-01,0,[Na+].[C@@]12(O[C@]3(O[C@]([C@@H]4O[C@H]([C@@](CC4)(O)CC)C)(CC3)C)[C@@H](C=C1)O)O[C@H]([C@H](C(=O)[C@H]([C@H]([C@@H]([C@@H]1O[C@@H]([C@H](C(=O)[O-])CC)CC[C@@H]1C)C)O)C)CC)[C@H](C[C@H]2C)C	
NCGC00095029-01,0,[Na+].c1(ccc(c(c1C(=O)[O-])O)C)CC[C@H]([C@H](O)[C@@H](C(=O)[C@H](CC)[C@@H]1[C@H](C[C@](O1)([C@H]1CC[C@]([C@@H](O1)C)(O)CC)CC)C)C)C	
NCGC00017042-01,0,[O-]C(=O)c1cc2ccccc2c(Cc2c3ccccc3cc(C(=O)[O-])c2O)c1O.CN(C)c1ccc2[n+](C)c(ccc2c1)/C=C/c1cc(C)n(c2ccccc2)c1C.CN(C)c1ccc2[n+](C)c(ccc2c1)/C=C/c1cc(C)n(c2ccccc2)c1C	
NCGC00247685-01,0,[C@]12(c3c(C[C@@H]([C@H]1C)N(CC2)CCc1ccccc1)ccc(c3)O)C.Br	
NCGC00093664-01,0,Cl.[C@]1(C[C@@H]2N(CC1)C[C@@H]1c3c2cccc3CCc2c1cccc2)(C(C)(C)C)O	
NCGC00165953-02,0,Cl.c1c(cc2c(c1)c1c([nH]2)cccc1)OC/C(=C/1\CN2CC[C@@H]1CC2)/F	
NCGC00260341-01,1,O=C(C(Cl)Cl)CCl	
NCGC00015339-02,0,Cc1cc(c2ccccc2[n+]1CCCCCCCCCC[n+]1c2ccccc2c(N)cc1C)N.[Cl-].[Cl-]	
NCGC00094644-01,0,[Na+].[Na+].[C@@]12([C@H]([C@H]3[C@@]([C@@]4(C(=CC(=O)C=C4)CC3)C)([C@H](C2)O)F)C[C@H]([C@@]1(C(=O)COP(=O)([O-])[O-])O)C)C	
NCGC00257118-01,0,c1(ccc(cc1)N(=O)=O)Nc1ccccc1	
NCGC00159331-02,0,[C@@]12([C@H](/C(=C/C=C/3\C(=C)CC[C@@H](C3)O)/CCC2)CC[C@@H]1[C@@H](CCCC(C)C)C)C	
NCGC00181110-01,0,c1(nc2c([nH]1)ccc(c2)NC(=O)OC(C)C)c1ncsc1	
NCGC00182712-01,1,[C@@]12([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC[C@]1(C#C)OC(=O)CCCCCC)C	
NCGC00160538-01,0,c1(c2c3cc(c(cc3ccn2)OC)OC)cc(c(c(c1)OCC)OCC)OCC	
NCGC00014482-01,0,N1(c2c(Sc3c1cccc3)cccc2)C[C@H]1CN(CC1)C.Cl	
NCGC00256406-01,0,ClCC(=O)c1ccc(NC(=O)C)cc1	
NCGC00015412-06,0,O=c1n([se]c2c1cccc2)c1ccccc1	
NCGC00258788-01,0,CN1CN(C)CSC1=S	
NCGC00181162-01,0,[Na+].[Na+].[Na+].[Na+].[O-]S(=O)(=O)c1cc(c(N)c2c1ccc(/N=N/c1ccc(cc1C)c1ccc(/N=N/c3ccc4c(cc(c(N)c4c3O)S(=O)(=O)[O-])S(=O)(=O)[O-])c(C)c1)c2O)S(=O)(=O)[O-]	
NCGC00167571-01,0,[C@@]12([C@H]([C@H]3[C@@]([C@@]4(C(=CC(=O)C=C4)CC3)C)([C@H](C2)O)F)C[C@H]([C@@]1(C(=O)COC(=O)c1cc(ccc1)S(=O)(=O)[O-])O)C)C.[Na+]	
NCGC00017127-01,0,[O-]S(=O)(=O)c1ccccc1.[O-]S(=O)(=O)c1ccccc1.COc1ccc(cc1OC)C[C@H]1c2cc(OC)c(OC)cc2CC[N@+]1(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]1(C)CCc2cc(OC)c(OC)cc2[C@@H]1Cc1ccc(OC)c(OC)c1	
NCGC00183046-01,0,c1ccc2c(c1)N(C[C@H]1[C@H]3CCN(C1)CC3)c1c(S2)cccc1	
NCGC00167484-01,0,[C@@]12([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@H](C2)O)C[C@@H]2[C@]1(O[C@@H](O2)C1CCCCC1)C(=O)COC(=O)C(C)C)C	
NCGC00016984-01,0,[C@@]12([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)C[C@H]3Cl)C)[C@H](C2)O)C[C@H]([C@@]1(C(=O)COC(=O)CC)OC(=O)CC)C)C	
NCGC00183597-01,0,[C@@]12([C@H]([C@H]3[C@@]([C@@]4(C(=CC(=O)C=C4)CC3)C)([C@H](C2)O)F)C[C@@H]([C@@]1(C(=O)COC(=O)CC)OC(=O)CCC)C)C	
NCGC00257949-01,0,C[C@@H](Cc1cc2c(cc1)OCO2)[S@@](=O)CCCCCCCC	
NCGC00160486-01,0,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc12	
NCGC00181772-01,0,[C@H]1(CN(CC1)Cc1ccccc1)OC(=O)C1=C(NC(=C([C@@H]1c1cc(N(=O)=O)ccc1)C(=O)OC)C)C.Cl	
NCGC00160498-01,1,[C@@]12(C(=C(C(=O)CC2)Cl)CC[C@@H]2[C@@H]1CC[C@]1([C@H]2CC[C@@H]1O)C)C	
NCGC00258466-01,1,[C@H]1([C@]2(C(C(=C)[C@@]([C@H]1Cl)(C2(Cl)Cl)Cl)(CCl)CCl)Cl)Cl	
NCGC00166312-01,0,c1(C(=O)Nc2cc(c(cc2C)[C@H](C#N)c2ccc(cc2)Cl)Cl)c(c(cc(c1)I)I)O	
NCGC00253970-01,0,[C@H](c1ccccc1)([C@H]1NCCCC1)NC(=O)c1cccc(c1Cl)C(F)(F)F	
NCGC00164571-01,0,C1=C[C@]2([C@H](NC1=O)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2C(=O)Nc1cc(ccc1C(F)(F)F)C(F)(F)F)C)C	
NCGC00260390-01,0,S(C#N)c1cc(c(cc1)N)N(=O)=O	
NCGC00095597-01,0,[C@]12([C@@H]([C@@]([C@@H](CC2)O)(CO)C)CCC(=C)[C@H]1C/C=C\1/C(=O)OC[C@H]1O)C	
NCGC00254581-01,0,C(=O)(/C=C/C=C\CCCCC)OCC	
NCGC00254885-01,0,C(C(=O)Nc1ccccc1)Cl	
NCGC00160384-01,0,Cc1c(Nc2c(cccn2)C(=O)O)cccc1Cl	
NCGC00160601-01,0,c1(c(cccc1)OC(=O)NC)C(=O)Nc1ccccc1	
NCGC00091182-01,0,C([C@@H]1CO1)n1c(=O)n(C[C@@H]2CO2)c(=O)n(C[C@@H]2CO2)c1=O	
NCGC00256418-01,0,Cl/C(=C(/C=O)\Cl)/C(=O)O	
NCGC00166250-01,0,S(=O)(=O)(c1c2c(Nc3ccccc3)ccc(/N=N/c3c4c(cc(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])c3)O)c2ccc1)[O-].[Na+].[Na+].[Na+]	
NCGC00181768-01,0,C12=CC(=O)CC[C@@]1([C@@H]1[C@@H](C=C2Cl)[C@H]2[C@@]([C@@](CC2)(O)C(=O)C)(CC1)C)C	
NCGC00255564-01,1,c1(c(c(cc(N(=O)=O)c1)[C@@H](CC)C)OC(=O)OC(C)C)N(=O)=O	
NCGC00167979-01,1,[C@@]12([C@@H]3[C@H]([C@H]4[C@](CC3)([C@H](CC4)OC(=O)CCCCCC)C)CC[C@H]2CC(=O)C=C1C)C	
NCGC00188442-01,1,[C@@]12([C@H]([C@H]3[C@@H](c4c(CC3)cc(cc4)O)CC2)CC[C@@H]1OC(=O)CCCCCC)C	
NCGC00094042-01,0,c12c(cccc1)[C@@H](C[C@H]2NC)c1cc(c(cc1)Cl)Cl.Cl	
NCGC00254565-01,0,O1[S@](=O)OC[C@H]2[C@H](C1)[C@]1(C(=C([C@@]2(C1(Cl)Cl)Cl)Cl)Cl)Cl	
NCGC00183872-01,0,c1c(Br)sc2c1C(=NCc1n2c(C)nn1)c1ccccc1Cl	
NCGC00159492-02,0,N1(c2c(Sc3c1cccc3)cccc2)CCCN1CCN(CC1)C	
NCGC00163470-03,0,C1[C@H](C[C@H]([C@@H](C1)O)OC)/C=C(/[C@H]1OC(=O)[C@H]2N(CCCC2)C(=O)C(=O)[C@@]2(O[C@@H]([C@H](C[C@H]2C)OC)[C@@H](OC)C[C@@H](C)C/C(=C/[C@H](C(=O)C[C@@H]([C@H]1C)O)CC=C)/C)O)\C	
NCGC00182046-01,0,[C@@H]1(C(=C(NC(=C1C(=O)OCCN(c1ccccc1)Cc1ccccc1)C)C)P1(=O)OCC(CO1)(C)C)c1cc(ccc1)N(=O)=O	
NCGC00180998-01,0,CCCCCc1ccc(C)cc1O	
NCGC00259815-01,1,C(=O)(c1ccc(cc1)O)OCCCCCC	
NCGC00247353-03,0,[C@@]12(c3c(C[C@H]([C@@H]1C)N(CC2)CCc1ccccc1)ccc(c3)O)C.Br	
NCGC00167449-01,1,[C@]12([C@H]([C@H]3[C@H](C(=C)C1)[C@@H]1C(=CCCC1)CC3)CC[C@]2(C#C)O)CC	
NCGC00259690-01,0,C(C)(C)(c1ccc(cc1)OC[C@@H]1CO1)c1ccc(cc1)OC[C@@H]1CO1	
NCGC00016627-01,0,Cc1cccc(c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)C	
NCGC00183033-01,1,[C@@]12([C@H]([C@H]3[C@@H](c4c(CC3)cc(cc4)O)CC2)CC[C@@H]1OC(=O)CC)C	
NCGC00254150-01,0,CCCCN1C(=O)[C@H](NC(=O)C21CCN(Cc1ccc(Oc3ccc(cc3)C(=O)O)cc1)CC2)[C@H](O)C1CCCCC1.Cl	
NCGC00159466-02,0,c1c(Cl)cc2c(c1)n1c(CN=C2c2ccccc2)nnc1C	
NCGC00016821-01,0,COc1cc(cc(OC)c1O)[C@@H]1c2cc3OCOc3cc2[C@@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)[C@@H]2COC(=O)[C@H]12	
NCGC00167487-01,0,c1cc(C#N)c(C(F)(F)F)cc1NC(=O)[C@@](C)(O)CS(=O)(=O)c1ccc(F)cc1	
NCGC00255109-01,0,N#C[C@@](Br)(CCC#N)CBr	
NCGC00256339-01,0,N(C(=S)[S-])(CC)CC.[Na+]	
NCGC00160579-01,0,c1(C(=O)c2ccc(cc2)C)c(cc(cc1)OC)O	
NCGC00255512-01,0,c1(c(c(cc(N(=O)=O)c1)[C@@H](CC)C)OC(=O)C=C(C)C)N(=O)=O	
NCGC00167525-01,0,CCOC(=O)c1ccc(nc1)C#Cc1ccc2SCCC(C)(C)c2c1	
NCGC00091013-01,1,[C@]12([C@H]([C@@H]3CC[C@@H]4[C@@]([C@H]3CC1)(CCC(=O)C4)C)CC[C@@H]2O)C	
NCGC00183127-01,1,[C@@]12([C@H]([C@H]3[C@@H]([C@@]4([C@H](CC(=O)CC4)CC3)C)CC2)CC[C@@]1(O)C)C	
NCGC00189075-01,0,c1(c(c(ccc1C(=O)NOC[C@@H](CO)O)F)F)Nc1c(cc(cc1)I)F	
NCGC00254520-01,1,c1(O)ccc(cc1)CCCCCCC(C)C	
NCGC00260329-01,0,S=C(N1CCCCC1)SSSSSSC(=S)N1CCCCC1	
NCGC00255549-01,0,C(COc1c(cc(C(C)(C)c2cc(c(c(c2)Br)OCCO)Br)cc1Br)Br)O	
NCGC00095842-01,0,c12c3NC(=O)/C(=C\C=C\[C@@H]([C@@H]([C@H]([C@H]([C@H]([C@@H]([C@@H]([C@H](/C=C/O[C@]4(Oc5c(c(c2nc2n1ccc(c2)C)c(c3O)c(c5C)O)C4=O)C)OC)C)OC(=O)C)C)O)C)O)C)/C	
NCGC00024923-02,0,CC(C)NC[C@@H](O)COc1ccccc1n1cccc1	
NCGC00255599-01,0,O1C(=C(S(=O)(=O)CC1)C(=O)Nc1ccccc1)C	
NCGC00258186-01,1,Oc1c(ccc(c1)C)O	
NCGC00183030-01,0,C(C[C@@H](NC(C)(C)C)C)(c1ccccc1)c1ccccc1.Cl	
NCGC00247688-01,0,Cl.N(C(=O)CC)([C@@H]1[C@H](CN(CC1)CCc1ccccc1)C)c1ccccc1	
NCGC00189076-01,0,C(=N)(c1cc(c(cc1)OCCCOc1c(cc(C(=N)N)cc1)Br)Br)N.Cl.Cl	
NCGC00247706-01,0,[C@@]([C@@H](CN(C)C)C)(OC(=O)CC)(Cc1ccccc1)c1ccccc1.Cl	
NCGC00254194-01,0,Cl.N12CC[C@H](CC1)[C@@H](C2)[C@@H](c1ccccc1)NC(=O)c1c(ccc(c1Cl)C(F)(F)F)Cl	
NCGC00257671-01,0,Nc1ccc(cc1)Nc1ccccc1.Cl	
NCGC00168778-01,0,c12c(cccc1)CCN([C@H]2c1ccccc1)C(=O)O[C@@H]1[C@@H]2CCN(CC2)C1.Cl	
NCGC00256133-01,0,n1c(c(c(c(c1Cl)Cl)Cl)Cl)C(Cl)(Cl)Cl	
NCGC00016770-01,0,c1c(Cl)c([C@H](Cn2cncc2)OCc2ccc(Cl)cc2Cl)ccc1Cl	
NCGC00254222-01,0,c12c(ccc(c1)Cl)N(C(=O)[C@]2(N1[C@@H](C[C@H](C1)O)C(=O)N(C)C)c1ccccc1OC)S(=O)(=O)c1ccc(cc1OC)OC	
NCGC00014044-01,0,c1ccc2c(c1)N(CCCN(C)C)c1c(C2(C)C)cccc1	
NCGC00183332-01,0,N12[C@@](O[C@](C1=O)(NC(=O)[C@@H]1C[C@H]3[C@H](N(C1)C)Cc1c4c3cccc4[nH]c1)C(C)C)([C@H]1N(C(=O)[C@@H]2CC(C)C)CCC1)O	
NCGC00254775-01,0,O(C(=O)NNc1cc(ccc1OC)c1ccccc1)C(C)C	
NCGC00166323-01,0,n1(c(=O)[nH]c(=O)c(c1)C(F)(F)F)[C@@H]1O[C@@H]([C@H](C1)O)CO	
NCGC00255618-01,0,C(=O)(c1c(cccc1F)F)NC(=O)Nc1cc(c(c(c1)Cl)Oc1ncc(cc1Cl)C(F)(F)F)Cl	
NCGC00256041-01,0,c12c(C(=N)NC1=N)cccc2	
NCGC00095993-01,0,[C@@H]12[C@]3([C@@]([C@H](C(=N3)/C(=C/3\[C@]([C@@H](C(=N3)/C=C/3\N=C(/C(=C(\N1[Co+]C[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1c4c(nc1)c(ncn4)N)/[C@]([C@@H]2CC(=O)N)(CCC(=O)NC[C@H](O[P@](=O)(O[C@@H]1[C@H](O[C@@H]([C@@H]1O)n1c2c(nc1)cc(c(c2)C)C)CO)[O-])C)C)/C)[C@H](C3(C)C)CCC(=O)N)CCC(=O)N)(CC(=O)N)C)/C)CCC(=O)N)(CC(=O)N)C)C	
NCGC00163424-01,0,N1C(=O)/C(=C/C=C/[C@@H]([C@H](/C(=C/[C@@H]([C@H]([C@H](C[C@@H](CC2=C(C(=O)C=C1C2=O)NCC=C)C)OC)O)C)/C)OC(=O)N)OC)/C	
NCGC00013067-01,0,[C@@H]12[C@H](CN(CC1)[C@H](C2)[C@H](c1c2c(ncc1)cccc2)O)C=C	
NCGC00181320-01,0,c1(C(=O)NC[C@@H](C[Hg]O)OC)c(OCC(=O)O)cccc1	
NCGC00094400-01,0,COc1cc2c(cc1OC)[C@H](CN(C)CC2)c1ccccc1.OC(=O)/C=C\C(=O)O	
NCGC00257867-01,0,C12=C(CC[C@@H]1[C@@H](CC[C@H]2/C=C(/C(=O)O)\C)C)C	
NCGC00167561-01,0,c12c(c(c(c(c1C)C)OC(=O)CCC(=O)O)C)CC[C@](O2)(CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C	
NCGC00016841-01,0,CC(C)(C)NC[C@H](O)COc1c(cccc1)C1CCCC1.CC(C)(C)NC[C@H](O)COc1c(cccc1)C1CCCC1.S(=O)(=O)(O)O	
NCGC00254236-01,0,c1(O)c(cc(cc1)S(=O)(=O)c1ccc(O)c(c1)CC=C)CC=C	
NCGC00091544-04,1,[C@]12([C@H]([C@H]3[C@@H](c4c(CC3)cc(cc4)O)CC1)CC[C@@H]2O)C	
NCGC00188438-01,0,S(=O)(=O)([N-]c1ncccn1)c1ccc(N)cc1.[Ag+]	
NCGC00182035-01,0,[n+]1(ccccc1)CCNS(=O)(=O)c1cc(ccc1/N=N/c1ccc(cc1)S(=O)(=O)N(C)C)N(CC)CC.[Cl-]	
NCGC00013687-01,0,[Na+].[Na+].[Na+].[Na+].P(=O)([O-])(OP(=O)([O-])[O-])[O-]	
NCGC00255765-01,0,c12c(cccc1)cc(c(c2)C(=O)Nc1cccc(c1)N(=O)=O)O	
NCGC00260201-01,0,CCCCCCCCN1C=CN(C)C1.Br	
NCGC00258621-01,0,C(=O)(Oc1c(cc(C#N)cc1Br)Br)CCCCCCC	
NCGC00254665-01,0,n1(ncnc1)C[Si](c1ccc(cc1)F)(c1ccc(cc1)F)C	
NCGC00256158-01,0,[C@H]1(C[C@@H]2C[C@H]1[C@@H]1[C@H]2[C@H](CC1)COC(=O)C=C)COC(=O)C=C	
NCGC00254011-01,0,C(c1ccccc1)(c1ccccc1)O[C@H]1CN(CCc2cc3c(cc2)OCO3)CCC1	
NCGC00182849-01,0,[C@@H]12[C@@]3(C(=CC[C@H]1[C@H]1[C@](CC2)([C@H](CC1)C(=O)NC(C)(C)C)C)C=C(CC3)C(=O)O)C	
NCGC00254297-01,0,[C@@H]12c3c(cc(c(c3)OC)CN[C@@H]3[C@H](c4ccccc4)N[C@H](CC3)CC)N(C(=O)[C@@H]1C2)C	
NCGC00255697-01,0,C1(=C(CCCC1(C)C)C)/C=C/C(=C\C=C\C(=C\C(=O)O)\C)/C	
NCGC00257107-01,0,O=C/C=C/C=C/CCCCC	
NCGC00167542-01,0,C1[C@H]([C@@]2([C@H]3[C@]([C@H]([C@@H]([C@@]1(C=C)C)O)C)(CCC3=O)CC[C@H]2C)C)OC(=O)CSCCN(CC)CC	
NCGC00182707-02,0,[nH]1c(cnc1)C1(Cc2c(C1)cccc2)CC.Cl	
NCGC00247715-01,0,c1(c(cc(c(c1)OC)Br)OC)C[C@@H](N)C.Cl	
NCGC00247691-01,0,c1(c(cc(c(c1)OC)CC)OC)C[C@H](N)C.Cl	
NCGC00016906-01,0,C(=O)(Oc1c(OC(=O)C(C)(C)C)ccc(c1)[C@@H](O)CNC)C(C)(C)C.Cl	
NCGC00164523-01,0,c12C(=NCCN(c1ccc(c2)Cl)C)c1ccccc1	
NCGC00254772-01,0,C(=O)(c1c(ccc(c1)Oc1c(cc(cc1)C(F)(F)F)Cl)N(=O)=O)O[C@@H](C(=O)OCC)C	
NCGC00254494-01,0,c1(c(cc(cc1)F)CNC)Oc1cc(c(cc1)Cl)Cl	
NCGC00160473-01,0,C(=O)(CN(C)C)N1c2c(ccc(c2)NC(=O)OCC)CCc2c1cccc2	
NCGC00160607-01,0,CN1CCC[C@@H](C1)OC(=O)C(O)(c1ccccc1)c1ccccc1	
NCGC00159471-02,0,[C@H]12N([C@H](C[C@H](C1)OC(c1ccccc1)c1ccccc1)CC2)C	
NCGC00013495-01,0,[C@H]12N([C@H](C[C@H](C1)OC(c1ccccc1)c1ccccc1)CC2)C.CS(=O)(=O)O	
NCGC00094861-01,0,[C@H]12[C@H]3[C@@H]4CC(=O)N5[C@@H]3[C@@]3([C@H](C1)N(CC3)CC2=CCO4)c1c5cc(c(c1)OC)OC	
NCGC00094011-01,0,NC(=N)NCc1cc(ccc1)I.NC(=N)NCc1cc(ccc1)I.OS(=O)(=O)O	
NCGC00258236-01,0,Nc1c(cccc1)C(=O)OC/C=C/c1ccccc1	
NCGC00259859-01,1,C(=O)(c1ccc(cc1O)O)c1ccc(cc1)O	
NCGC00256520-01,0,CCCCC/C=C/C/C=C\CCCCCCCC(=O)OC	
NCGC00259017-01,0,n1(C(=O)N(CCOc2c(cc(cc2Cl)Cl)Cl)CCC)cncc1	
NCGC00247703-01,0,C(=O)(/C=C/C(=O)O)O.[C@@]12(c3c(C[C@H]([C@H]1C)N(CC2)C)ccc(c3)O)C	
NCGC00181128-01,0,c1(Cc2ccccc2)c(OCCN(C)C)cccc1.c1(c(cc(cc1)N)O)C(=O)O	
NCGC00258045-01,0,[C@@]12([C@H]([C@H]3[C@@H]([C@@]4([C@H](C[C@H]3O)C[C@@H](CC4)O)C)CC2)CC[C@@H]1[C@@H](CCC(=O)O)C)C	
NCGC00163818-04,0,N#Cc1c(cccc1)Oc1cc(ncn1)Oc1c(cccc1)/C(=C\OC)/C(=O)OC	
NCGC00181307-01,0,C(=Nc1c(NC(=O)COC)cc(Sc2ccccc2)cc1)(NC(=O)OC)NC(=O)OC	
NCGC00254152-01,0,c12c(cccc1)O[C@@]([C@H]2N)(c1ccccc1)C(=O)OCC	
NCGC00260346-01,0,C(=O)C=C(c1ccccc1)c1ccccc1	
NCGC00259781-01,0,c12c(ccc(c1)N)c(cc(c2)S(=O)(=O)O)O	
NCGC00181771-01,0,C(=C\C(=O)O)/C(=O)O.c1(ccc(cc1)NS(=O)(=O)C)[C@H](CCCN(CC)CCCCCCC)O.c1(ccc(cc1)NS(=O)(=O)C)[C@H](CCCN(CC)CCCCCCC)O	
NCGC00255933-01,0,C(c1cnccc1)(c1ccc(cc1)Cl)(c1ccc(cc1)Cl)O	
NCGC00256161-01,0,c1(cc(c(cc1O)C(CC)(C)C)O)C(CC)(C)C	
NCGC00259771-01,1,C(c1ccc(cc1)O)(c1ccc(cc1)O)(CC)C	
NCGC00167476-01,0,OCC(C)(C)[C@@H](O)C(=O)NCCCC(=O)[O-].C(=O)([C@@H](C(CO)(C)C)O)NCCCC(=O)[O-].[Ca+2]	
